"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"6283",3548.53647739505,2.55821808929936,0.415260608287414,6.16051231020869,7.25099779814376e-10,1.45411494784789e-08
"10643",52.5526150739505,1.68608409070998,0.274097113168677,6.15141134183481,7.67964522301744e-10,1.53212095606315e-08
"200132",8.36991025881117,3.00246263711744,0.488398480240268,6.14756752650086,7.86802076638521e-10,1.56646615505599e-08
"8356",4.37502670785768,3.00483967590175,0.488968549129421,6.14526165589114,7.98318046767391e-10,1.58612326328929e-08
"57419",60.9403747899215,2.41591639812244,0.393130709296907,6.14532607346594,7.97994111842821e-10,1.58612326328929e-08
"51807",270.95003131658,1.89423986337321,0.308260773489188,6.14492671880501,8.00004404141943e-10,1.58784019042027e-08
"5476",7540.07884105279,1.18237809597321,0.192437592924931,6.1442157844619,8.03595373302749e-10,1.5933299639859e-08
"84561",11.8634338537983,2.0197399696561,0.328779346556216,6.14314734429574,8.09021710983146e-10,1.60244382384682e-08
"22936",652.13963403394,1.30141550874952,0.211856825738775,6.14290100973284,8.10277842661791e-10,1.60328746900456e-08
"105378604",4.27566772420414,3.3412035045578,0.544370857023107,6.13773397574803,8.3706880714713e-10,1.64953804118626e-08
"439996",142.930138840003,6.09207322199036,0.99308900339484,6.13446851305856,8.54443643841454e-10,1.68034782585195e-08
"105369194",61.7115447691313,1.9157576818086,0.312451090947073,6.13138419840921,8.71177360256354e-10,1.70977410378767e-08
"5360",453.160611030146,1.14256435910365,0.186385158665824,6.13012520568865,8.78099412311194e-10,1.72160973102069e-08
"84658",182.905208698033,-1.63407906006321,0.267896742180378,-6.09966006590317,1.06294271686342e-09,2.05686871223109e-08
"8328",289.83141105594,1.8110330123739,0.296973414290325,6.09830013471647,1.07202324396811e-09,2.07236365240363e-08
"440689",45.3869900715579,1.4761415144197,0.242223441057114,6.09413155051181,1.10033149526578e-09,2.11860437054564e-08
"28922",35.5456844823431,2.65830687234029,0.436290635789689,6.09297256066186,1.10833065886564e-09,2.13188064581805e-08
"81621",9.63671291570205,1.87983191239441,0.308550954618429,6.09245210315137,1.11194119431742e-09,2.13669734772717e-08
"3013",20.5438182215905,1.10992473128146,0.182529207010776,6.08080618690208,1.19579765946578e-09,2.2754503606882e-08
"6521",156.767411494972,5.67795996386685,0.934561922791439,6.07553103266543,1.23578077501098e-09,2.34895652824921e-08
"28812",86.3046754737718,3.34592426077094,0.550962563104223,6.07287043591382,1.25643827051312e-09,2.37652653086674e-08
"107985487",17.9298972293463,-1.01250209180238,0.166840862065785,-6.06866974472448,1.28974052781621e-09,2.43474770998892e-08
"105372321",5.98995122375784,2.24965920579756,0.371369110577724,6.05774455042279,1.38043382052763e-09,2.59076170476478e-08
"800",62.7807999379222,2.29888827782025,0.37958911825265,6.05625442689887,1.39327574800077e-09,2.6123243927564e-08
"101926925",4.79066448716813,2.09596849194651,0.346489022529473,6.04916276032446,1.45600506220359e-09,2.70889882093216e-08
"89958",207.490031898398,1.62182134512532,0.268322884687412,6.04429006126215,1.50069317479509e-09,2.78935385867591e-08
"54768",10.1888776299089,1.93864078089136,0.321084541728565,6.03778920795951,1.56239975023906e-09,2.8929112153995e-08
"343171",64.9086083983422,2.66560854606376,0.441509845784138,6.03748381042225,1.56535861705714e-09,2.89561356442601e-08
"8936",110.460129855405,1.50272774616808,0.249313329969083,6.0274665071235,1.66549750565723e-09,3.06909235011951e-08
"3042",209.931641283729,6.50520743882562,1.07961074512539,6.02551194326072,1.68575168168902e-09,3.10049871207413e-08
"102724621",15.7657547438439,2.82841552172559,0.469559750375373,6.02354763044428,1.70634863268242e-09,3.13241490440712e-08
"554313",30.2693544956828,1.8321089088846,0.304184763023787,6.02301341682037,1.71199245355265e-09,3.13979090816798e-08
"2274",64.3508145496941,2.00922565053075,0.334032140337603,6.01506683907737,1.7981249276783e-09,3.2883890722844e-08
"1759",52.6627963736314,1.73915645732109,0.28915618667853,6.01459189685121,1.80340440204271e-09,3.29492391790434e-08
"28905",9.64407178130045,3.30918247318814,0.550587994523475,6.01026994068802,1.85214669929278e-09,3.37440160912661e-08
"51316",2694.14597941284,1.07696154544615,0.179182719106251,6.01040965790648,1.85055110303744e-09,3.37440160912661e-08
"51053",165.145841254846,1.07937112491235,0.179604143873285,6.00972283620515,1.85840764436461e-09,3.38135966837947e-08
"51338",657.713176502043,1.79905197632273,0.299528259938074,6.00628460464688,1.89822865490969e-09,3.44212129423623e-08
"347404",44.9778571764421,1.69064163549819,0.282357229742839,5.98759818205456,2.12962390134668e-09,3.84726817425698e-08
"100288695",302.057562360427,1.13222831176546,0.189164047116247,5.98543078891554,2.1581788024238e-09,3.89157320564038e-08
"54910",264.766686041324,-1.13658707811525,0.190007353831185,-5.98180573118803,2.20677377170155e-09,3.96439210038142e-08
"107984567",39.2070044721503,-1.39375027623725,0.233035605153498,-5.98084689813474,2.21980443469366e-09,3.98409509691487e-08
"4052",438.52859286456,2.02860862292522,0.339469981071266,5.97581151807162,2.28947585069182e-09,4.09771618429661e-08
"2811",332.03408952451,1.95493122584036,0.327136606056242,5.97588649404849,2.28842300014136e-09,4.09771618429661e-08
"9381",145.2328328431,2.92973332549778,0.490908978474328,5.96797665954889,2.40213720518244e-09,4.29537719504474e-08
"445",4.10597381933261,3.91797136296647,0.656662295476139,5.96649356900503,2.42406288002413e-09,4.33057375939185e-08
"105376544",64.183394930043,1.3157935670926,0.221257864915689,5.94687817128662,2.73304666553401e-09,4.84225662429291e-08
"8419",13.2789716584093,1.69627439861717,0.2855539666375,5.94029359350672,2.84512075196628e-09,5.02698737072029e-08
"107984128",11.1696974167549,1.57177141776636,0.264714900244096,5.93760085403963,2.89223129593809e-09,5.10555491655908e-08
"3050",93.7530342071722,9.84044015223846,1.6582201728573,5.93433870442081,2.95032210297538e-09,5.20334433357631e-08
"402778",72.9249606339075,1.41465113504788,0.238406731531544,5.93377177716437,2.96053289153335e-09,5.21658861325657e-08
"9124",796.172850235025,1.04848227896437,0.176703850402206,5.93355649340895,2.96441932226531e-09,5.21867510953397e-08
"84519",534.386954516119,1.53522047039462,0.258832770558554,5.93132186114477,3.00505477811529e-09,5.28058397406392e-08
"133",839.106162944751,2.30767928462215,0.38957166983381,5.92363219226542,3.14907365163038e-09,5.5135911478047e-08
"3540",112.739036588914,6.32681104171004,1.06887517461055,5.91912993396563,3.2364920284268e-09,5.64617290451475e-08
"28466",26.6246389390078,4.22240249532333,0.713595701965946,5.91707949430002,3.27708329693284e-09,5.70667562041182e-08
"1893",18.805606607095,2.06380012954757,0.348949085133565,5.91433024894627,3.33228697505273e-09,5.79236058165782e-08
"9134",50.4513132544276,1.16047660063581,0.196286593368027,5.91215416561831,3.37662271432723e-09,5.85888031078954e-08
"943",386.083154194992,-1.01633701139193,0.172031831029521,-5.90784278298778,3.46616566688043e-09,5.98200101508443e-08
"5450",376.266579570036,1.25248502172896,0.212002521223498,5.90787795588788,3.46542589392931e-09,5.98200101508443e-08
"346653",7.36498188531302,1.87083363282786,0.317054281969363,5.90067297374853,3.62021848383747e-09,6.20902836233296e-08
"6280",70165.3876418147,1.6994697753285,0.2880323198251,5.90027458154857,3.62897117290968e-09,6.21407187007901e-08
"84281",311.26780153003,1.77071527692947,0.300169647175295,5.89904840010486,3.65603988625976e-09,6.25380356806452e-08
"51266",174.748148375237,2.07697836615878,0.352504455249963,5.89206273913894,3.81404304111861e-09,6.48958583348745e-08
"84969",74.9168135738548,1.23950627204225,0.210401374360572,5.89115102412813,3.83514850591676e-09,6.51975246005849e-08
"122416",226.980796842484,1.56260024853515,0.265300589605548,5.88992376857677,3.8637380656686e-09,6.56257779456394e-08
"30835",25.1099525383011,-1.47647583751187,0.250690724943535,-5.8896308901912,3.87059142049042e-09,6.5684412576899e-08
"284119",19.1102000362284,1.87272569708393,0.318078986332597,5.8876121263972,3.91815341034059e-09,6.63167209995596e-08
"8642",114.152694745874,-1.27616592847015,0.216779093692101,-5.88694189432646,3.93406946876934e-09,6.65278017345652e-08
"8370",36.329733848218,1.81765863333723,0.308774600019428,5.88668443979155,3.9401999779326e-09,6.65731775799077e-08
"90853",94.0736608140251,2.23010742645292,0.378986744524451,5.88439426621961,3.9951444297658e-09,6.74425080661163e-08
"81794",232.307541208971,-1.16418020049168,0.198054207796179,-5.87808869827072,4.15030530569064e-09,6.97569156340275e-08
"222166",393.333830588756,1.47799771292885,0.251456169644207,5.87775481914051,4.15868252724108e-09,6.98369364922433e-08
"83959",19.6739139120234,1.74312531524906,0.296632722274689,5.87637568061316,4.19346063896384e-09,7.03597844132664e-08
"5413",180.864588532932,1.75010761270803,0.298137425423965,5.87013727048623,4.35434459694091e-09,7.29324395976782e-08
"10866",1606.92647867131,-1.04648290028581,0.178509816176096,-5.86232691682049,4.564252770638e-09,7.63158870186675e-08
"200879",23.6227127510626,2.79497614490878,0.476852994415585,5.86129515309893,4.59270798280116e-09,7.67252392420899e-08
"441864",19.884028428678,3.37433451670911,0.577131047081619,5.84673885380473,5.01303561722122e-09,8.31716012369212e-08
"6854",12.1712826459839,2.69726753928719,0.461517632792325,5.84434341753723,5.08570151568086e-09,8.43047791165913e-08
"171558",156.342296071714,1.71680245619887,0.29387700502923,5.84190810039087,5.16062746996469e-09,8.54734457117993e-08
"28939",119.130882376162,3.94940652618574,0.676595449886016,5.83717571090832,5.30930961737485e-09,8.74858253675282e-08
"27018",369.941519864638,1.34856955386131,0.231108507030206,5.83522247272815,5.3718841532807e-09,8.84414550453171e-08
"23531",882.444650928303,1.58201082199884,0.271274852295452,5.83176364713611,5.48445687362054e-09,9.00644822647618e-08
"126306",18.4803286878135,1.76549085985374,0.302757880794482,5.83136219351525,5.49767049727222e-09,9.02047686009525e-08
"105377805",6.9653816246077,1.65642784558288,0.28408355410021,5.83077697274436,5.51698821316487e-09,9.04448865642105e-08
"107985819",10.8618632115886,1.67605754303966,0.287909493111694,5.82147370315931,5.83309843793659e-09,9.49021036507426e-08
"7773",83.5937321794971,-1.02578478666818,0.176386011855419,-5.8155676625253,6.04284635824158e-09,9.80667637566062e-08
"107986898",8.67001706895029,2.30676780988914,0.39682858967237,5.81300810960637,6.13600876045165e-09,9.94950471719918e-08
"7190",72.2636481386486,1.03327141930473,0.177904761443978,5.80800317494656,6.32223180633794e-09,1.02257069216079e-07
"57699",617.292277454157,1.20398023512676,0.207317370336442,5.80742575102556,6.34406699251418e-09,1.02438646956048e-07
"3805",94.2495916479533,1.42932776388175,0.247188418286244,5.78234115413363,7.36681191443944e-09,1.17674004707737e-07
